epoch,accuracy,loss
0,0.9804067611694336,0.022154415026307106
1,0.998759925365448,0.00352015090174973
2,0.998759925365448,0.00257818098179996
3,1.0,0.0010021318448707461
4,0.9997519850730896,0.0010085518006235361
5,1.0,0.0003818364639300853
6,1.0,0.0001996118517126888
7,1.0,0.0004276628023944795
8,1.0,0.00015837891260161996
9,1.0,0.00017468479927629232
10,1.0,4.543145769275725e-05
11,1.0,2.1780282622785307e-05
12,1.0,4.403542698128149e-05
13,1.0,7.965309123392217e-06
14,1.0,5.0913236918859184e-05
15,1.0,4.498334965319373e-05
16,1.0,2.3778716240485664e-06
17,1.0,3.145684388528025e-07
18,1.0,1.5343925019450921e-09
19,1.0,0.0
20,1.0,0.0
21,1.0,0.0
22,1.0,0.0
23,1.0,0.0
24,1.0,0.0
25,1.0,0.0
26,1.0,0.0
27,1.0,0.0
28,1.0,0.0
29,1.0,0.0
30,1.0,0.0
31,1.0,0.0
32,1.0,0.0
33,1.0,0.0
34,1.0,0.0
35,1.0,0.0
36,1.0,0.0
37,1.0,0.0
38,1.0,0.0
39,1.0,0.0
