epoch,accuracy,loss
0,0.4394841194152832,0.35125935077667236
1,0.44841268658638,0.3421456515789032
2,0.4553571343421936,0.333787739276886
3,0.4677579402923584,0.3235235810279846
4,0.5086805820465088,0.3068017065525055
5,0.5451388955116272,0.2814052402973175
6,0.6227678656578064,0.2418554127216339
7,0.7108134627342224,0.196451798081398
8,0.8028273582458496,0.14717544615268707
9,0.8953372836112976,0.10450686514377594
10,0.941220223903656,0.0717819333076477
11,0.9756944179534912,0.048294469714164734
12,0.9871031641960144,0.03218207508325577
13,0.9930555820465088,0.022454144433140755
14,0.9955357313156128,0.016976602375507355
15,0.996279776096344,0.012201727367937565
16,0.9967758059501648,0.009402054361999035
17,0.997519850730896,0.007652808912098408
18,0.998759925365448,0.006522623356431723
19,0.9990079402923584,0.004864892456680536
20,0.9992559552192688,0.0036589838564395905
21,0.9992559552192688,0.002863385947421193
22,0.9990079402923584,0.0024050662759691477
23,0.9995039701461792,0.0023082655388861895
24,0.9995039701461792,0.001546056941151619
25,0.9995039701461792,0.00130253576207906
26,0.9995039701461792,0.0011566971661522985
27,0.9992559552192688,0.001209908165037632
28,0.9997519850730896,0.0007301840232685208
29,1.0,0.0005349843995645642
30,1.0,0.0005931594641879201
31,1.0,0.00032815043232403696
32,1.0,0.0001403314818162471
33,1.0,0.00017160986317321658
34,1.0,8.292201528092846e-05
35,1.0,9.037378913490102e-05
36,1.0,6.842448055977002e-05
37,1.0,3.076348002650775e-05
38,1.0,1.853899630077649e-05
39,1.0,1.136825176217826e-05
