epoch,accuracy,loss
0,0.8381366729736328,0.1268225461244583
1,0.9164217114448547,0.07438310235738754
2,0.9334267377853394,0.06154075637459755
3,0.94354248046875,0.053242139518260956
4,0.9510747194290161,0.04706079885363579
5,0.9579180479049683,0.041710156947374344
6,0.9635443091392517,0.037036020308732986
7,0.96794193983078,0.03319595009088516
8,0.9723051190376282,0.029722141101956367
9,0.9762090444564819,0.026292186230421066
10,0.9800096154212952,0.023232467472553253
11,0.98382169008255,0.020282821729779243
12,0.985831081867218,0.0181141197681427
13,0.9883686304092407,0.015720831230282784
14,0.9898613095283508,0.013825509697198868
15,0.9922151565551758,0.011940538883209229
16,0.9932600259780884,0.010484537109732628
17,0.9941785931587219,0.009271413087844849
18,0.9947870969772339,0.008142310194671154
19,0.9953038096427917,0.007229937240481377
20,0.9954301118850708,0.00653688982129097
21,0.9957631230354309,0.0059312074445188046
22,0.9958664178848267,0.005471298936754465
23,0.9960731267929077,0.005001296754926443
24,0.9961190223693848,0.004656434524804354
25,0.996279776096344,0.004300497006624937
26,0.9963027834892273,0.004055676516145468
27,0.9963142275810242,0.003834469709545374
28,0.9963142275810242,0.0036424221470952034
29,0.996406078338623,0.0034889541566371918
30,0.9964290857315063,0.0033404126297682524
31,0.9964405298233032,0.003216740908101201
32,0.9964635372161865,0.003108417382463813
33,0.9965668320655823,0.003026512684300542
34,0.9965209364891052,0.00293230009265244
35,0.9964979290962219,0.002881214488297701
36,0.9966127872467041,0.0028162768576294184
37,0.9967161417007446,0.002751267747953534
38,0.9965783357620239,0.002698688069358468
39,0.9966931343078613,0.00265533197671175
